,OR,date,s_min,s_max,s_skew,s_kurt,d_min,d_max,d_skew,d_kurt,i_min,i_max,i_skew,i_kurt,c_min,c_max,c_skew,c_kurt
0,3309,20210114,28421,33772,-0.8349377604130173,-1.0147731242536582,25476,30679,-0.8219129906332492,-1.0263117331412002,299.771,366.614,-0.7992663677564316,-0.9506390098862747,204.098,249.607,-0.7993041002638799,-0.9506247041002105
1,3046,20210115,28421,33772,-1.216384135687843,-0.06941416536904788,25476,30679,-1.1938051563077292,-0.08885144546266055,299.771,366.614,-1.1901029118346664,-0.030605413986978025,204.098,249.607,-1.1901550782272534,-0.03053656927334858
2,3034,20210116,28513,33772,-1.2039381109800935,0.11037445333492046,25476,30679,-1.1838368848500198,0.11471426359025427,299.771,366.614,-1.3602452311839914,0.9439673112763929,204.098,249.607,-1.3603010705107104,0.9440459219714259
3,3157,20210117,29746,33772,-0.9466629208573208,-0.7708000215501123,26712,30679,-0.9020973263604213,-0.8384686686803176,314.254,366.614,-0.9922183298171061,-0.29901202598051047,213.959,249.607,-0.9922782663682983,-0.29896522352417465
4,3158,20210118,29746,33772,-0.9754331905049585,-0.7528132529984837,26712,30679,-0.9203181088505563,-0.8293166268608108,314.254,366.614,-1.0828949792633753,-0.12029411496919584,213.959,249.607,-1.0829499725414558,-0.12026360478880038
5,3150,20210119,29746,33772,-0.9770343352718515,-0.7525556286617432,26712,30679,-0.9170694452121384,-0.8293510801248298,314.254,366.614,-1.0968918697256276,-0.11327583840151645,213.959,249.607,-1.096946431568495,-0.11324493083065157
6,3074,20210120,29746,33772,-0.972164261830094,-0.7452823984947701,26712,30679,-0.9104208437818886,-0.8188337401554704,314.254,366.614,-1.0922596224727525,-0.11177960568755507,213.959,249.607,-1.0923075570297953,-0.11174710763749074
7,3097,20210121,29746,33772,-0.9818895068931951,-0.7312170277084351,26712,30679,-0.9212821758239524,-0.804733828007139,314.254,366.614,-1.0861858946755918,-0.083302060831139,213.959,249.607,-1.086236647300337,-0.08327004072222666
8,3203,20210122,29746,33772,-0.9871802684979702,-0.7158929602480506,26712,30679,-0.928026396862051,-0.7869707485618052,314.254,366.614,-1.1366529267750123,0.0037619676718820827,213.959,249.607,-1.136693762542205,0.0037681914838070263
9,3073,20210123,29746,33772,-0.8852087573920918,-1.0325167903316763,26712,30679,-0.8481409431442745,-1.0606213365705845,314.254,366.614,-0.9757468382000768,-0.4578335726957685,213.959,249.607,-0.9757658476613181,-0.4578744197092748
10,3269,20210124,28790,33772,-1.023150864597288,-0.6071042885501048,25717,30679,-0.9922073753840075,-0.6416906029425222,307.458,366.614,-1.1363496714389096,-0.06240311830617307,209.331,249.607,-1.1363852723922336,-0.062353664744099646
11,3219,20210125,28790,33749,-1.0534340613506847,-0.5689185865353563,25717,30633,-1.0230563945511355,-0.5979371622013927,307.458,366.614,-1.0024179811982699,-0.20271376277560194,209.331,249.607,-1.0024541147778487,-0.20267576549471444
12,3064,20210126,28790,33359,-1.0957481029745952,-0.5312310930573436,25717,30285,-1.0717819038950542,-0.5536653726737244,307.458,361.441,-1.1083707456169594,-0.05621238823526076,209.331,246.085,-1.1083835210687065,-0.05618467807402627
13,3286,20210127,28790,33359,-1.0792567949899958,-0.5347620427923756,25717,30285,-1.0616409688122597,-0.549750415694302,307.458,358.668,-1.147370296049623,0.04694026325231393,209.331,244.198,-1.1473732095295903,0.046957656646339885
14,3203,20210128,28790,33359,-1.0767239512594275,-0.5267826522609762,25717,30285,-1.053284186980496,-0.5408343507909756,307.458,358.199,-1.1812368169216099,0.13436332788819083,209.331,243.879,-1.1812452585278843,0.13438350651774522
15,3447,20210129,28790,33359,-1.0513361180767586,-0.5417416924438161,25717,30285,-1.029354457846229,-0.5582025673366968,307.458,358.199,-1.1785338517419173,0.18346687178246857,209.331,243.879,-1.1785421816123698,0.18349181281318527
16,2906,20210130,28790,33359,-1.0456382083536253,-0.5643647266631819,25717,30285,-0.9949289904738852,-0.706369567222068,307.458,358.199,-1.0751703878808205,-0.1730265096866881,209.331,243.879,-1.075182527577686,-0.17300002238639944
17,2938,20210131,28364,33359,-1.1312543386629497,-0.3565519064216489,25458,30285,-1.0440455128145145,-0.6169817772558179,304.697,358.199,-1.1700161034514607,0.012951453835915228,207.451,243.879,-1.1700340741340218,0.012976575498061749
18,3046,20210201,28364,33359,-1.06684169988685,-0.4059694614274618,25458,30285,-1.0016702169372491,-0.6367176420466323,304.697,358.199,-1.1806060987295062,-0.0025466951068295884,207.451,259.828,-0.5302661198095067,-0.055231421738084485
19,3006,20210202,28364,33359,-1.071798911030797,-0.3846710504112183,25458,30285,-1.0063620204074486,-0.6236861524028918,304.697,364.417,-1.0582523658414211,-0.11131547517257045,207.451,268.212,-0.004869979451471255,-0.1715280261264578
20,3132,20210203,28364,33359,-1.0757499812751103,-0.35794734433543995,25458,30285,-1.0115752227710835,-0.6065038343359599,304.697,366.195,-0.9406456673157358,-0.23101175910685479,207.451,269.521,0.11368200623321996,-0.5907940292131264
21,3060,20210204,28364,33192,-1.1101549659524779,-0.30912463787925804,25458,30095,-1.0515149233545602,-0.5664791368881006,304.697,366.195,-0.8701725214975008,-0.3425708100509173,207.451,269.521,0.06710071074833299,-0.9650217922731845
22,3066,20210205,28364,33152,-1.1247955768634554,-0.26345330535267664,25458,29933,-1.072486912006927,-0.5313339094240122,304.697,366.195,-0.8463276489641257,-0.3968800307224227,207.451,269.521,-0.028434860649179078,-1.2200581238073702
23,2763,20210206,28364,33152,-1.0302455510702897,-0.579370668146606,25458,29933,-1.0001842414574162,-0.7600683614945889,304.697,366.195,-0.9250846847471026,-0.21592898799650628,207.451,269.521,-0.2339988276289022,-1.0731878090664022
24,3047,20210207,28364,33152,-1.0367898918465828,-0.5673320166944285,25458,29933,-0.9912721284054388,-0.7777500348176689,304.697,366.195,-0.8707505251010367,-0.013211633826805791,207.451,269.521,-0.21186250881319357,-0.8017159200486628
25,2880,20210208,28364,33152,-0.881115826940098,-0.7528481929509399,25458,29933,-0.8266676502317473,-0.9641433514888731,304.697,366.195,-0.9129438908187224,0.056333617154252114,207.451,269.521,-0.43725578542904137,-0.596709112092459
26,2887,20210209,28364,32843,-0.5748727841263995,-1.3233178863210207,25458,29726,-0.5155862295979068,-1.463969908925996,304.697,366.195,-0.6564297559403816,-0.40766707287133075,207.451,269.521,-0.4876931568069729,-0.5206179429005435
27,2833,20210210,27257,32843,-0.46424632609007976,-1.2576798731755992,24370,29726,-0.42260438757206886,-1.3150047185256222,304.697,366.195,-0.47441251777542576,-0.9679388874406363,207.451,269.521,-0.3950729361505222,-0.8400071980827546
28,2992,20210211,24966,32787,-0.7031574689749346,-0.4158353195965687,22133,29726,-0.6769815883613864,-0.41451437283877013,282.821,366.195,-0.587970551664866,-0.6555764210131905,207.451,269.521,-0.3759894588329191,-1.1342104368275774
29,3024,20210212,24905,32787,-0.5274129307495475,-0.838850734793668,21913,29726,-0.5248497161912178,-0.7960750165302093,271.573,366.195,-0.5376185607712807,-0.8205392211315483,199.878,269.521,-0.36557140237151287,-1.2969118000368467
30,2911,20210213,24905,32787,-0.3324017867769592,-1.2728673019948595,21913,29726,-0.36932060084423973,-1.231966073447906,271.573,366.195,-0.422451716231334,-1.2208112766588464,199.878,269.521,-0.36670566407281757,-1.409954247065317
31,2644,20210214,24905,32787,-0.22775358837390774,-1.5148545059160197,21913,29726,-0.2554456301811166,-1.4941363578155504,271.573,366.195,-0.37254406590598327,-1.4169879145399076,199.878,269.521,-0.37254452743214594,-1.4169783912419365
32,3001,20210215,24905,32787,0.056599730039036664,-1.553629094605828,21913,29726,0.02194063721723647,-1.5289584330890242,271.573,366.195,-0.08398800265994884,-1.5677305476334893,199.878,269.521,-0.08398839100978087,-1.5677245738546188
33,2824,20210216,24905,32787,0.24743419341980744,-1.3441884318478232,21913,29655,0.2101944629264854,-1.3344036629208942,271.573,366.195,0.14111224722074334,-1.4486621152120978,199.878,269.521,0.14111032112566121,-1.4486526184958348
34,2907,20210217,24905,32787,0.21350682904969664,-1.2734602920583469,21913,29655,0.16122603559536736,-1.293330332590114,271.573,365.655,0.11338136332256497,-1.3703786098652462,199.878,269.124,0.11337675552824288,-1.3703689898117923
35,2885,20210218,24905,32351,0.09973558117018728,-1.3906644954542815,21913,29291,0.06283962002075401,-1.3881081113369547,271.573,363.13,0.016963803053507056,-1.4512311358179657,199.878,267.264,0.01694566325094297,-1.451244486985616
36,2975,20210219,24905,31512,0.009030142039428974,-1.5035367725326614,21913,28627,-0.00927339719296441,-1.4713160116344366,271.573,355.022,-0.06347160611899096,-1.5555026939839685,199.878,261.297,-0.06348018631001147,-1.5554989849121519
37,3139,20210220,24905,31512,-0.011335562796297067,-1.5511328953285133,21913,28627,-0.035996937237389684,-1.5267512334953544,271.573,355.022,-0.05703373644661683,-1.5858742785637423,199.878,261.297,-0.05704667864825922,-1.5858756609953872
38,2989,20210221,24905,31512,0.012348292361839004,-1.5435209843650155,21913,28627,0.019344550995042717,-1.5110832142309851,271.573,355.022,-0.0011796714587336608,-1.569786444529316,199.878,261.297,-0.0011904029857773156,-1.5697877141667091
39,3109,20210222,24905,32355,0.10816624926517021,-1.4574000291419127,21913,29366,0.10831716630164595,-1.4469946893348282,271.573,355.022,0.014870601125317297,-1.576544869469093,199.878,261.297,0.014858302955016568,-1.5765445762877612
40,3049,20210223,24905,33028,0.10719609282840935,-1.5254446715210528,21913,29919,0.09440901417456403,-1.5396775127645776,271.573,366.593,0.05822913404972675,-1.5871155740888625,199.878,269.813,0.05821829707613559,-1.587115580093548
41,3028,20210224,24905,33080,-0.08281841223137129,-1.5996375649537657,21913,30031,-0.09558379591612476,-1.6113042339235573,271.573,369.522,-0.09580222085916049,-1.645456284746299,199.878,271.97,-0.09580008776087448,-1.6454459720390002
42,3041,20210225,24905,33100,-0.3259033205971594,-1.4580020596028296,21913,30072,-0.3442586321380113,-1.4567827049953102,271.573,370.985,-0.3470920260972518,-1.4875582642624443,199.878,273.046,-0.3470896167520977,-1.4875488719239136
43,2758,20210226,24980,33100,-0.5879727633866534,-1.1540753221434406,21956,30072,-0.605119521904728,-1.14808179797751,273.203,370.985,-0.6015657093851849,-1.1840319068561584,201.079,273.046,-0.6015533141342884,-1.184039799362107
44,2672,20210227,25351,33100,-0.649829089600574,-0.8442797512437719,22440,30072,-0.66896073315905,-0.8595344551713189,277.622,370.985,-0.7845812114295505,-0.7079946792580141,204.331,273.046,-0.7845759887302937,-0.7079907448391207
45,2832,20210228,26109,33100,-0.47457217059558277,-1.082419977649646,23465,30072,-0.4761465592914846,-1.1596098906166774,287.253,370.985,-0.6619319857623396,-0.7715941242200195,211.419,273.046,-0.6619297108160067,-0.7715703709775039
46,3221,20210301,27689,33100,-0.27925395687583,-1.3383733618084412,24715,30072,-0.33782619647325823,-1.3091898633826773,301.134,370.985,-0.453176500081941,-1.0101085115620783,218.544,273.046,-0.5310864648950195,-1.063596955795688
47,3075,20210302,27689,33100,-0.5133667482352503,-1.0810500732043922,25017,30072,-0.5577485497297564,-1.040624669928081,313.622,370.985,-0.5417752486953287,-0.9127525764501545,218.544,273.046,-0.5750340344570846,-0.7176299151682635
48,3088,20210303,27689,33100,-0.6654139221758739,-1.0381450248565758,25017,30072,-0.6918257809930257,-1.0088514958624037,313.622,370.985,-0.7520530866120438,-0.7637369389484974,218.544,273.046,-0.537977901358721,-0.7734670603559608
49,3268,20210304,27689,33100,-0.7365112075194417,-1.0434765462662468,25017,30072,-0.7530114219328709,-1.0178827891287094,313.622,370.985,-0.826746834051354,-0.7689671483984362,218.544,273.046,-0.4141036512282576,-0.8462879046192757
50,2805,20210305,27689,33137,-0.8015686249673213,-1.0346684749046782,25017,30072,-0.8112706343595839,-1.0128554677997532,313.622,370.985,-0.8567314480628927,-0.7977615867551751,218.544,273.046,-0.2886300942846913,-0.8243154640546071
51,2751,20210306,27689,33137,-0.7288863099457084,-1.1993371923683966,25017,30072,-0.7526556544825463,-1.1451957557266597,313.622,370.985,-0.7974326522809723,-0.8955090360668923,218.544,273.046,-0.05404704985596625,-1.1101283416556944
52,3110,20210307,27689,33137,-0.725604444938976,-1.2002327591729076,25017,30072,-0.7270494624401561,-1.1879510016896984,313.622,370.985,-0.7547834889798845,-0.9533889090595147,217.118,273.046,-0.19486301422996058,-1.0794749505161514
53,3048,20210308,27689,33137,-0.7383397059829064,-1.2085703732880673,25017,30072,-0.7363623318050523,-1.1964022424944623,313.622,370.985,-0.8203937847883178,-0.9033190895332535,217.118,273.046,-0.01916667285715541,-1.0421937699702002
54,3055,20210309,27689,33137,-0.7389489490287564,-1.2076880282342288,25017,30072,-0.7356645836763667,-1.1972667769425764,313.622,370.985,-0.8140118999496068,-0.9162711913308348,217.118,273.046,0.07363749426251236,-0.7324511277682739
55,3076,20210310,27689,33137,-0.7414375893549272,-1.2045137645920418,25017,30072,-0.7396043875303939,-1.193488080597196,313.622,370.985,-0.8136908312763279,-0.9166470495087733,217.118,273.046,0.07289714283212528,-0.2906339040107593
56,3272,20210311,27689,33137,-0.7409063788911787,-1.2049257670252551,25017,30040,-0.7411199862458737,-1.1926052794150228,313.622,372.205,-0.8052528427224862,-0.9221739324662117,217.118,271.241,-0.21744422094089275,0.07005257052131642
57,3075,20210312,27689,33200,-0.7346869932942981,-1.215542252265734,25017,30040,-0.7389495464874186,-1.1982395544183135,313.622,372.205,-0.7980877809977271,-0.9318303656829463,217.118,251.066,-1.11505918584499,-0.21716517184710682
58,2933,20210313,27689,33200,-0.787553598353945,-1.0645968889403794,25017,30040,-0.7666471478129085,-1.1160008415981377,313.622,372.205,-0.8331914747028402,-0.8476829869109372,217.118,251.066,-0.8115980818502628,-0.753860601582657
59,3075,20210314,28545,33200,-0.683544992600218,-1.3666330254541594,25641,30040,-0.6827964614027935,-1.36167370565086,319.054,372.205,-0.7673768363790242,-1.0218545445227554,215.213,251.066,-0.7673610118752288,-1.0218645152791868
60,3087,20210315,28545,33200,-1.0403597940251885,-0.7278147253165046,25641,30088,-1.0325173915896133,-0.7407555334399758,319.054,372.205,-1.1448192853841963,-0.10987806887639495,215.213,251.066,-1.144806291013063,-0.10990500418647953
61,3183,20210316,28545,33771,-1.002445988541355,-0.7564146326333709,25641,30684,-0.9913883760984312,-0.7669505458156696,319.054,376.067,-1.123291527584352,-0.17153742115088644,215.213,253.67,-1.1232908407020115,-0.1715554425720236
62,3214,20210317,28545,33899,-0.9692009229186084,-0.7873636109638502,25641,30716,-0.9602567563233608,-0.798124024733089,319.054,380.454,-1.0300939673723877,-0.2862168335744504,215.213,256.629,-1.030114051341685,-0.2862219659395864
63,3137,20210318,28545,33938,-0.9481410887042758,-0.8161435744367771,25641,30724,-0.9428238070891878,-0.8255558564377194,319.054,380.783,-0.9710807025089364,-0.3855010520085056,215.213,256.852,-0.9710934929786801,-0.38550790436287796
64,2838,20210319,28545,34002,-0.9267302906294241,-0.8441143981850221,25641,30865,-0.9245402420226262,-0.853768907122789,319.054,380.818,-0.9318527136931288,-0.4651149943084185,215.213,256.876,-0.9318503896140681,-0.46512656243806294
65,3186,20210320,28545,34002,-1.0109097997783705,-0.5695844616540424,25641,30865,-1.017746355808003,-0.5658184124450911,319.054,380.818,-1.0823645264415296,-0.07805626116838127,215.213,256.876,-1.0823583128975431,-0.0780870037807202
66,3225,20210321,28574,34002,-0.9849395572842516,-0.6317332897128582,25641,30865,-1.0265226689530742,-0.5443325336515312,319.054,380.818,-1.0601131673660822,-0.10464688153813251,215.213,256.876,-1.0601138160153318,-0.10466255162199456
67,3537,20210322,28574,34002,-0.9815298924075717,-0.6337982164950096,25641,30865,-1.0142307266227928,-0.5533942064953234,319.054,380.818,-1.0787247630340007,-0.07394369207163853,215.213,256.876,-1.0787179233639415,-0.07397063505199686
68,3059,20210323,28574,34002,-0.9919972225298263,-0.6336510135361064,25641,30865,-1.001575388168141,-0.5585665928191021,319.054,380.818,-1.0740496333835787,-0.07444387247919737,215.213,256.876,-1.0740371809393097,-0.07447132306775783
69,3272,20210324,28574,34002,-0.999591967257959,-0.6309474186128172,25641,30865,-1.007346839392504,-0.5587858163655781,319.054,380.818,-1.0820808093208303,-0.08470582764203005,215.213,256.876,-1.082067240086127,-0.08472861070800963
70,3279,20210325,28574,34002,-1.000013680871808,-0.6308806205012449,25641,30865,-0.999206154825661,-0.5593678263978745,319.054,380.818,-1.0645562591913904,-0.07853210417566192,215.213,256.876,-1.0645394230026766,-0.07855007916848722
71,3201,20210326,28574,34002,-1.0002732043466656,-0.6309199328886184,25641,30865,-0.9992516218460127,-0.5593637451315843,319.054,380.818,-1.0673251828362935,-0.08247533853920208,215.213,256.876,-1.0673110904962846,-0.08249612658916394
72,2919,20210327,28574,34002,-1.115449440669162,-0.23316425796896345,25641,30865,-1.0998470390920372,-0.19228517238572662,319.054,380.818,-1.1737885022777872,0.2919137150498705,215.213,256.876,-1.1738040974797426,0.29199857996414513
73,3181,20210328,28874,34002,-1.024698635917776,-0.4065130084747852,25688,30865,-1.0340831365023317,-0.2147271687761041,324.801,380.818,-1.0032446103887858,-0.0014169219831674518,219.09,256.876,-1.0032484105952748,-0.0013740066758796132
74,3262,20210329,28874,34641,-0.9181984674746859,-0.5098594541854942,25688,31460,-0.9082012969207829,-0.35612810106788384,324.801,380.818,-1.0647058719807359,-0.018563096998251094,219.09,256.876,-1.0646887782507617,-0.018558121144930606
75,3229,20210330,28874,35318,-0.7098011072323543,-0.6014116582036233,25688,32056,-0.7004662188035505,-0.4737733200344474,324.801,394.735,-0.7508424480956228,-0.2018766952849207,219.09,266.263,-0.7508163389894164,-0.20188219204990743
76,3470,20210331,28874,35323,-0.5970476839006892,-0.7198088177967876,25688,32094,-0.57955483881617,-0.6165703132603353,324.801,395.185,-0.5791716390018466,-0.37736091228094004,219.09,266.567,-0.5791316313931303,-0.37738723125368034
77,3160,20210401,28874,35475,-0.5203359701520563,-0.8429597073431627,25688,32094,-0.5291866230195419,-0.7509555830141945,324.801,395.185,-0.5328063787374492,-0.5173219518627881,219.09,266.567,-0.5769594314780615,-0.42157322297983546
78,3057,20210402,28874,35475,-0.3632984596189874,-0.88121937839276,25688,32094,-0.3694794675190468,-0.7733929562843533,324.801,395.185,-0.386353855622435,-0.4970576928365178,219.09,266.567,-0.36212461320014,-0.500284502277033
79,2995,20210403,28874,35475,-0.36621406522469013,-0.8604949059368407,25688,32094,-0.3640559990591264,-0.8011047576064532,324.801,395.185,-0.32093039040423627,-0.7095389840769419,219.09,266.567,-0.28001368128549625,-0.8389706182146912
80,2872,20210404,28213,35475,-0.5213550132283308,-0.5500093121118237,25218,32094,-0.4876390763496826,-0.5500688730030876,316.646,395.185,-0.5197071841753975,-0.3383758364078977,209.629,266.567,-0.6142466011516432,-0.18591796687513273
81,3201,20210405,28213,35475,-0.33893951036223824,-1.0779042635644713,25218,32094,-0.3047116689809532,-1.067728500084097,314.199,395.185,-0.4933936493487687,-0.8070074599777346,208.01,266.567,-0.5582837877210376,-0.7325911778284309
82,3247,20210406,28213,35475,-0.3217076041229743,-1.0713432795956102,25218,32094,-0.31359922117967104,-1.06942453499045,314.199,395.185,-0.38347502598213073,-0.8666751351669486,208.01,266.567,-0.40471863746876385,-0.8390985801734661
83,3298,20210407,28213,35475,-0.32344000930229294,-1.0719840129839215,25218,32094,-0.3006997046114192,-1.0634775364469782,314.199,395.185,-0.3353481735929178,-0.8395062632442389,208.01,266.567,-0.3163215674170135,-0.7995025806820304
84,3211,20210408,28213,35475,-0.3413120182878562,-1.0813398058818329,25218,32094,-0.3185838889133856,-1.0715975484553368,314.199,395.185,-0.3422518916797966,-0.8432615670330503,208.01,266.567,-0.2785441971812081,-0.7773722363926372
85,2966,20210409,28213,35475,-0.2992398822939006,-1.0752687207669032,25218,32094,-0.27890269516943544,-1.0669725128945033,314.199,395.185,-0.2847041159364138,-0.8148231452135755,208.01,266.567,-0.1792369680509581,-0.7090647789534619
86,2848,20210410,28213,35475,-0.254962704240668,-1.2102292005060977,25218,32094,-0.24612911502294962,-1.1742133503680143,314.199,395.185,-0.22070724481146406,-0.9546950264689578,208.01,266.567,-0.08053046138226995,-0.8976381621034593
87,3205,20210411,28213,35475,-0.2550399549539993,-1.240146812062788,25218,32094,-0.24442319111019783,-1.2024349616217305,314.199,395.185,-0.22408768271207244,-1.0505332810610764,208.01,266.567,-0.07735998231525604,-1.054660569076988
88,3195,20210412,28213,35475,-0.25693762800676345,-1.2199632215703407,25218,32094,-0.24877355324151873,-1.1785846973509986,314.199,395.185,-0.18516021336701302,-0.9708962555996501,208.01,266.567,-0.010609084721260723,-0.8940669240954287
89,3235,20210413,28213,35475,-0.28973801950150985,-1.2093435997317399,25218,32094,-0.28309268681769667,-1.1711602439873703,314.199,395.185,-0.26734077184518823,-0.9367578379970207,208.01,266.567,-0.13746745540964492,-0.8330027040767445
90,3208,20210414,28213,35475,-0.35177592255404616,-1.1453981789452796,25218,32005,-0.36073171032319634,-1.106765181066877,314.199,391.224,-0.4319019762108278,-0.9054148913725419,208.01,259.002,-0.43192194310995385,-0.9054624436030356
91,3320,20210415,28213,34818,-0.5058264201048764,-1.1622773683992984,25218,31623,-0.4870378287136954,-1.093270346647483,314.199,383.92,-0.6184581281805513,-0.9150597856757594,208.01,254.167,-0.6184525918904558,-0.9151032996570461
92,2883,20210416,28213,34818,-0.5861234534157596,-1.193421709155275,25218,31623,-0.5729855603644296,-1.128898288047938,314.199,383.92,-0.6323182012194525,-0.9851927762004231,208.01,254.167,-0.6323052937542257,-0.9852346837479415
93,2863,20210417,28213,34818,-0.5641654922412306,-1.243241690346539,25218,31623,-0.5654904356098786,-1.1460613284355081,314.199,383.92,-0.6622961742158251,-0.936844951211214,208.01,254.167,-0.6622879858191029,-0.9368781840543021
